127.0.0.1 - - [20/Dec/2019:10:28:48 +0900] "GET / HTTP/1.1" 404 1115
127.0.0.1 - - [20/Dec/2019:11:28:30 +0900] "GET /Semi_Team1/images/%EC%9D%B4%EC%A6%88%EC%B9%B8%20%EA%B7%B8%EB%A0%88%EC%9D%B8%ED%94%84%EB%A6%AC-%EC%84%BC%EC%84%9C%ED%8B%B0%EB%B8%8C%20%EC%97%B0%EC%96%B4%EC%99%80%20%EA%B0%90%EC%9E%90.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:30 +0900] "GET /Semi_Team1/images/%EC%9D%B4%EC%A6%88%EC%B9%B8%20%EB%9E%A830.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:30 +0900] "GET /Semi_Team1/images/%EC%9D%B4%EC%A6%88%EC%B9%B8%20%EA%B7%B8%EB%A0%88%EC%9D%B8%ED%94%84%EB%A6%AC-%EC%84%BC%EC%84%9C%ED%8B%B0%EB%B8%8C%20%EC%98%A4%EB%A6%AC%EC%99%80%20%EC%B1%84%EC%86%8C.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:30 +0900] "GET /Semi_Team1/images/%EC%9D%B4%EC%A6%88%EC%B9%B8%20%EA%B7%B8%EB%A0%88%EC%9D%B8%ED%94%84%EB%A6%AC-%EC%8B%9C%EB%8B%88%EC%96%B4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:30 +0900] "GET /Semi_Team1/images/%EC%9D%B4%EC%A6%88%EC%B9%B8%20%EB%B2%A0%EC%9D%B4%EB%B9%84%EC%8A%A4%ED%83%80%ED%84%B0.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:30 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:28:30 +0900] "GET /Semi_Team1/images/%EB%B0%94%EC%9A%B0%EC%99%80%EC%9A%B0%20%EC%A0%9C%EB%8B%88%EC%8A%A4-%EB%8F%85(%EB%9D%BC%EC%A7%80%EB%B8%8C%EB%A6%AC%EB%93%9C).jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:30 +0900] "GET /Semi_Team1/images/%EB%B0%94%EC%9A%B0%EC%99%80%EC%9A%B0%20%EC%A0%9C%EB%8B%88%EC%8A%A4-%ED%8D%BC%ED%94%BC(%EC%9E%90%EA%B2%AC%EC%9A%A9).jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:35 +0900] "GET /Semi_Team1/main/searchMain.dog?currentShowPageNo=1&searchBy=1&searchWord=%EC%95%84%EB%AF%B8%EC%98%A4 HTTP/1.1" 200 21638
127.0.0.1 - - [20/Dec/2019:11:28:35 +0900] "GET /Semi_Team1/images/%EC%95%84%EB%AF%B8%EC%98%A4%20%ED%99%80%EB%A6%AC%EC%8A%A4%ED%8B%B1%20%EC%8B%9C%EB%8B%88%EC%96%B4.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:35 +0900] "GET /Semi_Team1/images/%EC%95%84%EB%AF%B8%EC%98%A4%20%ED%99%80%EB%A6%AC%EC%8A%A4%ED%8B%B1%20%ED%8D%BC%ED%94%BC.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:35 +0900] "GET /Semi_Team1/images/%EC%95%84%EB%AF%B8%EC%98%A4%20%EC%98%A4%EB%A6%AC%EC%A7%84%20%EC%8A%A4%ED%82%A8%EC%95%A4%EB%B7%B0%ED%8B%B0%20%EC%97%B0%EC%96%B4.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:35 +0900] "GET /Semi_Team1/images/%EC%95%84%EB%AF%B8%EC%98%A4%20%EC%98%A4%EB%A6%AC%EC%A7%84%20%EC%8A%AC%EB%A6%BC%EC%97%85%20%EC%98%A4%EB%A6%AC.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:35 +0900] "GET /Semi_Team1/images/%EC%95%84%EB%AF%B8%EC%98%A4%20%EC%98%A4%EB%A6%AC%EC%A7%84%20%EC%98%AC%EB%9D%BC%EC%9D%B4%ED%94%84.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:35 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:28:40 +0900] "GET /Semi_Team1/main/searchMain.dog?currentShowPageNo=1&searchBy=1&searchWord=%EC%83%98%ED%94%8C HTTP/1.1" 200 22640
127.0.0.1 - - [20/Dec/2019:11:28:40 +0900] "GET /Semi_Team1/images/%EB%B0%94%EC%9A%B0%EC%99%80%EC%9A%B0%20%EC%A0%9C%EB%8B%88%EC%8A%A4-%EB%9D%BC%EC%9D%B4%ED%8A%B8%20%EC%8B%9C%EB%8B%88%EC%96%B4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:40 +0900] "GET /Semi_Team1/images/%EB%B0%94%EC%9A%B0%EC%99%80%EC%9A%B0%20%EC%98%A4%EB%A6%AC%EC%A7%80-7%20%EC%86%8C%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:40 +0900] "GET /Semi_Team1/images/L.I.D.%20%EA%B0%90%EC%9E%90%20&%20%EC%98%A4%EB%A6%AC%EA%B3%A0%EA%B8%B0%20%EB%8F%84%EA%B7%B8%20%ED%8F%AC%EB%AE%AC%EB%9D%BC.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:40 +0900] "GET /Semi_Team1/images/L.I.D.%20%EA%B3%A0%EA%B5%AC%EB%A7%88%20&%20%EC%97%B0%EC%96%B4%20%EB%8F%84%EA%B7%B8%20%ED%8F%AC%EB%AE%AC%EB%9D%BC.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:28:40 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:28:58 +0900] "GET /Semi_Team1/main.dog HTTP/1.1" 200 20296
127.0.0.1 - - [20/Dec/2019:11:28:58 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:29:05 +0900] "GET /Semi_Team1/login/logout.dog HTTP/1.1" 302 -
127.0.0.1 - - [20/Dec/2019:11:29:05 +0900] "GET /Semi_Team1/main.dog HTTP/1.1" 200 20283
127.0.0.1 - - [20/Dec/2019:11:29:05 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:29:10 +0900] "GET /Semi_Team1/login/login.dog HTTP/1.1" 200 20340
127.0.0.1 - - [20/Dec/2019:11:29:10 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:29:15 +0900] "POST /Semi_Team1/login/login.dog HTTP/1.1" 200 940
127.0.0.1 - - [20/Dec/2019:11:29:15 +0900] "GET /Semi_Team1/main.dog HTTP/1.1" 200 20296
127.0.0.1 - - [20/Dec/2019:11:29:15 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:29:18 +0900] "GET /Semi_Team1/mypage/mypageMain.dog HTTP/1.1" 200 23327
127.0.0.1 - - [20/Dec/2019:11:29:18 +0900] "GET /Semi_Team1/css/hm/style.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:29:18 +0900] "GET /Semi_Team1/hm_img/gradeimg.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:29:18 +0900] "GET /Semi_Team1/hm_img/mypageImg.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:29:18 +0900] "GET /Semi_Team1/hm_img/orderList.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:29:18 +0900] "GET /Semi_Team1/hm_img/reserve.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:29:18 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:29:49 +0900] "GET /Semi_Team1/mypage/orderDetail.dog?orderNum=5 HTTP/1.1" 200 8078
127.0.0.1 - - [20/Dec/2019:11:29:49 +0900] "GET /Semi_Team1/images/%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90%20%EC%9A%B8%ED%8A%B8%EB%9D%BC%20%EA%B7%B8%EB%A0%88%EC%9D%B8%20%ED%94%84%EB%A6%AC%20%EB%8B%AD%EA%B3%A0%EA%B8%B0%20%EC%8B%9C%EB%8B%88%EC%96%B4%20%ED%8F%AC%EB%AE%AC%EB%9D%BC.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:30:13 +0900] "GET /Semi_Team1/mypage/reserve.dog HTTP/1.1" 200 18420
127.0.0.1 - - [20/Dec/2019:11:30:13 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:23 +0900] "GET /Semi_Team1/mypage/recentlyViewProd.dog HTTP/1.1" 200 16698
127.0.0.1 - - [20/Dec/2019:11:30:23 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:31 +0900] "GET /Semi_Team1/purchase/purchase.dog HTTP/1.1" 200 22081
127.0.0.1 - - [20/Dec/2019:11:30:32 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:30:32 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:30:32 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/purchase/purchaseContent.dog?prdcode=215 HTTP/1.1" 200 33643
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/jquery-ui-1.11.4.custom/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/jquery-ui-1.11.4.custom/jquery-ui.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/images/%EC%9D%B4%EC%A6%88%EC%B9%B8%20%EC%86%8C%ED%94%84%ED%8A%B8%EC%82%B4%EB%AA%AC1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/images/baseImg.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/jquery-ui-1.11.4.custom/images/ui-bg_highlight-soft_100_feeebd_1x100.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/jquery-ui-1.11.4.custom/images/ui-bg_gloss-wave_60_fece2f_500x100.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:30:33 +0900] "GET /Semi_Team1/jquery-ui-1.11.4.custom/images/ui-icons_3d3d3d_256x240.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:30:35 +0900] "GET /Semi_Team1/main/myPage.dog HTTP/1.1" 302 -
127.0.0.1 - - [20/Dec/2019:11:30:35 +0900] "GET /Semi_Team1/mypage/mypageMain.dog HTTP/1.1" 200 23327
127.0.0.1 - - [20/Dec/2019:11:30:35 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:37 +0900] "GET /Semi_Team1/mypage/recentlyViewProd.dog HTTP/1.1" 200 16873
127.0.0.1 - - [20/Dec/2019:11:30:37 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:48 +0900] "GET /Semi_Team1/mypage/wishList.dog HTTP/1.1" 200 17980
127.0.0.1 - - [20/Dec/2019:11:30:48 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:54 +0900] "GET /Semi_Team1/purchase/purchase.dog HTTP/1.1" 200 22081
127.0.0.1 - - [20/Dec/2019:11:30:54 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:30:54 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:30:54 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:55 +0900] "GET /Semi_Team1/purchase/purchaseContent.dog?prdcode=214 HTTP/1.1" 200 32490
127.0.0.1 - - [20/Dec/2019:11:30:55 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:30:55 +0900] "GET /Semi_Team1/images/%EA%BE%B8%EB%A6%89%EC%9D%B41.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:30:55 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:30:55 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:56 +0900] "POST /Semi_Team1/purchase/purchaseWish.dog HTTP/1.1" 200 953
127.0.0.1 - - [20/Dec/2019:11:30:58 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:30:59 +0900] "GET /Semi_Team1/main/myPage.dog HTTP/1.1" 302 -
127.0.0.1 - - [20/Dec/2019:11:30:59 +0900] "GET /Semi_Team1/mypage/mypageMain.dog HTTP/1.1" 200 23327
127.0.0.1 - - [20/Dec/2019:11:30:59 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:31:02 +0900] "GET /Semi_Team1/mypage/wishList.dog HTTP/1.1" 200 18271
127.0.0.1 - - [20/Dec/2019:11:31:02 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:31:08 +0900] "GET /Semi_Team1/mypage/qnA.dog HTTP/1.1" 302 -
127.0.0.1 - - [20/Dec/2019:11:31:08 +0900] "GET /Semi_Team1/customer/customerQnAWrite.dog HTTP/1.1" 200 19712
127.0.0.1 - - [20/Dec/2019:11:31:08 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:31:18 +0900] "POST /Semi_Team1/customer/customerQnAWrite.dog HTTP/1.1" 200 971
127.0.0.1 - - [20/Dec/2019:11:31:20 +0900] "GET /Semi_Team1/customer/customerQnA.dog HTTP/1.1" 200 24287
127.0.0.1 - - [20/Dec/2019:11:31:20 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:31:21 +0900] "GET /Semi_Team1/main/myPage.dog HTTP/1.1" 302 -
127.0.0.1 - - [20/Dec/2019:11:31:21 +0900] "GET /Semi_Team1/mypage/mypageMain.dog HTTP/1.1" 200 23327
127.0.0.1 - - [20/Dec/2019:11:31:21 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:31:23 +0900] "GET /Semi_Team1/mypage/mypost.dog HTTP/1.1" 200 20565
127.0.0.1 - - [20/Dec/2019:11:31:24 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:31:32 +0900] "GET /Semi_Team1/customer/customerQnAdetail.dog?board_num=54 HTTP/1.1" 200 15987
127.0.0.1 - - [20/Dec/2019:11:31:32 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:31:41 +0900] "GET /Semi_Team1/main/myPage.dog?null HTTP/1.1" 302 -
127.0.0.1 - - [20/Dec/2019:11:31:41 +0900] "GET /Semi_Team1/mypage/mypageMain.dog HTTP/1.1" 200 23327
127.0.0.1 - - [20/Dec/2019:11:31:42 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:31:45 +0900] "GET /Semi_Team1/mypage/myReview.dog HTTP/1.1" 200 19631
127.0.0.1 - - [20/Dec/2019:11:31:45 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:31:54 +0900] "GET /Semi_Team1/purchase/purchaseContent.dog?prdcode=199 HTTP/1.1" 200 34837
127.0.0.1 - - [20/Dec/2019:11:31:54 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:31:54 +0900] "GET /Semi_Team1/images/%EB%B0%94%EC%9A%B0%EC%99%80%EC%9A%B0%20%EC%98%A4%EB%A6%AC%EC%A7%80-7%20%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Dec/2019:11:31:54 +0900] "GET /Semi_Team1/images/%EB%B0%94%EC%9A%B0%EC%99%80%EC%9A%B0%20%EC%98%A4%EB%A6%AC%EC%A7%80-7%20%EC%96%91%EA%B3%A0%EA%B8%B01.jpg HTTP/1.1" 200 6709555
127.0.0.1 - - [20/Dec/2019:11:31:54 +0900] "GET /Semi_Team1/purchase/fonts.googleapis.comearlyaccessnanumgothic.css HTTP/1.1" 404 1189
127.0.0.1 - - [20/Dec/2019:11:31:54 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:32:00 +0900] "GET /Semi_Team1/main/myPage.dog HTTP/1.1" 302 -
127.0.0.1 - - [20/Dec/2019:11:32:00 +0900] "GET /Semi_Team1/mypage/mypageMain.dog HTTP/1.1" 200 23327
127.0.0.1 - - [20/Dec/2019:11:32:00 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:32:02 +0900] "GET /Semi_Team1/mypage/passwordCheck.dog HTTP/1.1" 200 16556
127.0.0.1 - - [20/Dec/2019:11:32:02 +0900] "GET /Semi_Team1/hm_img/security.png HTTP/1.1" 200 10110
127.0.0.1 - - [20/Dec/2019:11:32:03 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
127.0.0.1 - - [20/Dec/2019:11:32:06 +0900] "POST /Semi_Team1/mypage/passwordCheck.dog HTTP/1.1" 302 -
127.0.0.1 - - [20/Dec/2019:11:32:06 +0900] "GET /Semi_Team1/mypage/myInfoEdit.dog HTTP/1.1" 200 21008
127.0.0.1 - - [20/Dec/2019:11:32:06 +0900] "GET /Semi_Team1/hm_img/b_zipcode.gif HTTP/1.1" 200 291
127.0.0.1 - - [20/Dec/2019:11:32:06 +0900] "GET /Semi_Team1/main/basketBadge.dog HTTP/1.1" 200 19
